id,Predicted
16844,5954.51315
16845,3387.78516
16846,7369.68559
16847,6979.32479
16848,4587.38557
16849,5221.35741
16850,6671.07264
16851,5005.32997
16852,7428.83442
16853,6754.44894
16854,6037.68613
16855,6564.9583
16856,7888.41493
16857,3182.69865
16858,5496.08506
16859,5395.33158
16860,4200.97375
16861,7861.46538
16862,6898.39095
16863,7945.18784
16864,7715.81088
16865,7626.61733
16866,7914.17118
16867,4203.02762
16868,3049.26032
16869,5085.84473
16870,3764.31973
16871,5225.16307
16872,5381.27266
16873,8562.37077
16874,6771.67497
16875,6482.70572
16876,6663.00068
16877,7557.46014
16878,7529.17505
16879,6503.27204
16880,5912.43376
16881,6578.23522
16882,6335.29639
16883,8284.85461
16884,6960.10751
16885,6595.45629
16886,6467.65476
16887,5647.71226
16888,5966.71128
16889,7064.16978
16890,4558.98072
16891,5393.56434
16892,6374.4443
16893,3511.5379
16894,4203.02762
16895,5347.51393
16896,4125.75712
16897,7626.61733
16898,4575.76991
16899,7267.28344
16900,6543.97182
16901,6030.98074
16902,6098.11317
16903,6615.69006
16904,5794.89185
16905,8605.19995
16906,6493.47253
16907,4042.84264
16908,5718.40817
16909,5150.94289
16910,7136.98445
16911,7969.02575
16912,6909.43
16913,5453.99382
16914,5791.45673
16915,4278.76321
16916,5535.05665
16917,5556.3746
16918,7317.95104
16919,6397.35569
16920,3373.43684
16921,6515.26145
16922,6467.65476
16923,3276.36206
16924,2946.92602
16925,4480.07
16926,3983.09785
16927,4340.82151
16928,7236.09025
16929,5514.66748
16930,6015.22456
16931,4888.50303
16932,7028.6735
16933,6564.9583
16934,4247.50893
16935,5322.84043
16936,5735.13303
16937,5773.00842
16938,5299.66133
16939,7576.39253
16940,6554.97686
16941,3983.09785
16942,4808.60902
16943,6079.08526
16944,5236.03334
16945,5322.84043
16946,5852.8742
16947,6475.89456
16948,7669.81182
16949,6235.45278
16950,4016.3616
16951,6013.40759
16952,6493.63712
16953,4546.78674
16954,5236.03334
16955,5018.45303
16956,5722.57676
16957,6942.3963
16958,6226.28514
16959,6564.9583
16960,4830.95981
16961,7706.88137
16962,7457.50606
16963,6526.98819
16964,3396.72989
16965,6836.39728
16966,4926.27902
16967,7502.24389
16968,6182.75087
16969,6540.10545
16970,5966.71128
16971,7174.6649
16972,5934.01088
16973,6292.96076
16974,5200.57849
16975,7521.71436
16976,7924.51678
16977,6564.9583
16978,6292.42962
16979,4936.10558
16980,6772.93347
16981,7903.51351
16982,7004.01554
16983,6554.97686
16984,5830.89362
16985,7236.09025
16986,6347.56076
16987,7423.46988
16988,4393.52743
16989,6520.8976
16990,8969.40184
16991,3968.33018
16992,4320.87416
16993,5735.13303
16994,6779.98166
16995,4228.81888
16996,7044.56761
16997,5739.68029
16998,4480.07
16999,7576.39253
17000,8174.46338
17001,6244.19576
17002,7829.514
17003,7884.56772
17004,4808.60902
17005,6870.34212
17006,4769.31827
17007,3276.36206
17008,3968.33018
17009,5945.89951
17010,6526.98819
17011,5830.89362
17012,7878.81768
17013,4203.02762
17014,5492.81699
17015,7071.83395
17016,6115.94707
17017,6992.82314
17018,6146.83152
17019,6842.76056
17020,6615.69006
17021,6848.62622
17022,5429.68161
17023,7136.98445
17024,7800.50128
17025,5128.16351
17026,4163.82304
17027,5381.27266
17028,5178.27031
17029,6830.96605
17030,7483.73632
17031,4936.10558
17032,6254.65511
17033,7945.18784
17034,5649.03716
17035,7284.81478
17036,3276.36206
17037,7183.10038
17038,6638.65649
17039,4310.6254
17040,7005.0386
17041,6671.07264
17042,6327.00807
17043,5830.89362
17044,6320.96112
17045,6449.04157
17046,4926.27902
17047,5085.84473
17048,5934.01088
17049,7340.46077
17050,5647.71226
17051,6673.304
17052,6591.78118
17053,8298.20697
17054,5377.27086
17055,7903.51351
17056,5684.14351
17057,6524.29532
17058,3937.91539
17059,5942.42162
17060,7570.48492
17061,5086.60991
17062,8711.20896
17063,7136.98445
17064,7162.43364
17065,6331.86722
17066,5178.27031
17067,7575.80124
17068,7483.73632
17069,4936.36477
17070,4574.81387
17071,8212.79289
17072,7557.46014
17073,6994.24801
17074,7222.00462
17075,6922.84679
17076,5217.13976
17077,6187.95188
17078,6467.65476
17079,5864.12845
17080,5395.33158
17081,5305.74363
17082,2688.02883
17083,5867.99722
17084,5773.00842
17085,6920.08427
17086,6707.59259
17087,5665.2196
17088,8823.69011
17089,7417.81497
17090,4225.96131
17091,7517.44077
17092,6327.00807
17093,7028.6735
17094,8263.28974
17095,6320.96112
17096,6318.70872
17097,4062.73953
17098,7163.9441
17099,5498.58395
17100,8212.79289
17101,4694.60819
17102,6125.69538
17103,6155.89609
17104,4340.82151
17105,7024.74836
17106,6986.80996
17107,7510.79057
17108,4789.59697
17109,5867.99722
17110,8263.28974
17111,3826.17226
17112,7556.10991
17113,6591.78118
17114,4546.78674
17115,8969.40184
17116,5514.66748
17117,5150.94289
17118,6808.26361
17119,3720.71159
17120,4920.13663
17121,5005.32997
17122,5345.99106
17123,7761.15796
17124,5136.93247
17125,7417.81497
17126,6948.2288
17127,5291.89688
17128,3049.2603200000003
17129,5446.69747
17130,7924.51678
17131,7738.88171
17132,6595.90158
17133,5018.45303
17134,7117.95038
17135,5492.81699
17136,3998.05416
17137,5462.13394
17138,7380.6338
17139,7536.09687
17140,5867.99722
17141,5566.52275
17142,8652.04334
17143,6443.2569
17144,6677.62443
17145,5514.66748
17146,5750.88107
17147,5529.06614
17148,5695.56442
17149,7608.62182
17150,6683.20061
17151,6846.00686
17152,3139.43255
17153,7555.17159
17154,4320.87416
17155,6615.69006
17156,7428.83442
17157,5729.71505
17158,7565.10416
17159,6569.24967
17160,5865.38472
17161,6591.78118
17162,5221.35741
17163,7024.74836
17164,3387.78516
17165,5946.15842
17166,6058.64876
17167,5942.42162
17168,7675.96352
17169,7399.87589
17170,5291.89688
17171,5912.43376
17172,8652.04334
17173,7778.34916
17174,4546.78674
17175,5996.07855
17176,7107.60976
17177,5360.87391
17178,6696.23571
17179,6299.22636
17180,5535.05665
17181,7588.36096
17182,6325.26613
17183,3496.35236
17184,3182.69865
17185,6146.83152
17186,5128.16351
17187,7738.88171
17188,5534.80494
17189,5200.57849
17190,7800.50128
17191,7181.42522
17192,3387.78516
17193,7771.01027
17194,5330.36931
17195,5360.87391
17196,5996.07855
17197,6771.72291
17198,4966.77945
17199,7243.22611
17200,5503.09583
17201,2988.05944
17202,4769.31827
17203,7028.6735
17204,6638.65649
17205,4178.77206
17206,7690.1749
17207,5046.45734
17208,4576.10071
17209,4700.57615
17210,4232.76231
17211,6292.42962
17212,5347.51393
17213,6998.37875
17214,4062.73953
17215,8711.20896
17216,7660.88604
17217,6370.89887
17218,7998.35059
17219,4100.75917
17220,5492.81699
17221,4568.67217
17222,6180.95142
17223,6842.76056
17224,6846.00686
17225,4010.55215
17226,6614.21931
17227,8655.67644
17228,4575.76991
17229,7604.31584
17230,4858.24073
17231,7479.93417
17232,4356.94587
17233,8064.73881
17234,7793.44206
17235,7825.87492
17236,6638.65649
17237,5503.09583
17238,5046.45734
17239,6619.84695
17240,7565.21124
17241,4350.42467
17242,6515.26145
17243,3784.11935
17244,5632.45917
17245,7804.62795
17246,5830.89362
17247,7005.0386
17248,5700.24324
17249,7284.81478
17250,3049.26032
17251,6493.25828
17252,6274.93484
17253,4234.86859
17254,6491.22353
17255,6020.87569
17256,6187.95188
17257,4667.72494
17258,6226.28514
17259,5322.84043
17260,6361.48951
17261,7933.30235
17262,5830.48855
17263,4336.10096
17264,5556.37228
17265,5632.45917
17266,3662.18313
17267,4303.94303
17268,5360.87391
17269,7340.46077
17270,8254.05731
17271,3822.98167
17272,7935.09476
17273,4234.86859
17274,7713.4796
17275,5388.50369
17276,4667.72494
17277,6449.04157
17278,5767.17836
17279,4340.82151
17280,4062.73953
17281,5971.39402
17282,7411.17457
17283,4576.10071
17284,7152.13259
17285,6331.86722
17286,3385.36422
17287,6015.22456
17288,5946.05226
17289,6614.21931
17290,7152.13259
17291,6376.66256
17292,6480.80815
17293,5945.89951
17294,4867.94772
17295,4042.84264
17296,7617.39589
17297,7234.25525
17298,7555.17159
17299,7778.34916
17300,7161.9619
17301,7103.50894
17302,5946.15842
17303,6131.30938
17304,4936.36477
17305,7969.02575
17306,6554.97686
17307,6663.00068
17308,7150.9817
17309,4045.47966
17310,4350.42467
17311,6752.17704
17312,7565.21124
17313,5781.85965
17314,7626.61733
17315,5628.71053
17316,3748.46547
17317,8284.85461
17318,6673.304
17319,6292.96076
17320,4503.16186
17321,5399.86113
17322,5830.89362
17323,8166.59786
17324,8621.81568
17325,3049.39771
17326,6131.30938
17327,6747.59779
17328,7215.40971
17329,4340.82151
17330,3496.35236
17331,7532.82953
17332,4201.43596
17333,5234.74696
17334,4125.75712
17335,6752.01695
17336,6771.67497
17337,7765.25632
17338,5329.2632
17339,8173.5891
17340,5715.0084
17341,5439.4215
17342,7016.89385
17343,5639.4452
17344,5645.14663
17345,6598.85404
17346,2452.68075
17347,4334.84122
17348,4705.62653
17349,5009.96222
17350,4673.38052
17351,4700.57615
17352,6903.87339
17353,6707.59259
17354,8284.85461
17355,4867.94772
17356,6554.97686
17357,6830.96605
17358,6909.43
17359,7048.87072
17360,2384.72892
17361,4228.81888
17362,6251.61184
17363,1945.53061
17364,8298.20697
17365,5033.68556
17366,5864.12845
17367,8671.71681
17368,6731.71221
17369,5729.56964
17370,5151.38647
17371,7616.70599
17372,4290.96488
17373,7041.38018
17374,5033.68556
17375,7428.83442
17376,6276.41054
17377,5524.14541
17378,5531.35174
17379,5596.22636
17380,6621.25081
17381,6239.53349
17382,4696.44394
17383,4356.94587
17384,5388.50369
17385,8562.37077
17386,5882.96562
17387,4278.76321
17388,5862.80545
17389,4303.94303
17390,3139.43255
17391,7215.40971
17392,4254.82514
17393,8413.65966
17394,4737.63925
17395,7690.1749
17396,5246.52146
17397,6451.10052
17398,8562.37077
17399,5566.52275
17400,7184.01384
17401,5966.71128
17402,8538.462
17403,4493.64409
17404,6887.46649
17405,5948.11447
17406,5323.30034
17407,7570.60862
17408,6251.61184
17409,7897.9319
17410,5729.71505
17411,5492.81699
17412,3436.49354
17413,8247.52116
17414,6747.59779
17415,2384.72892
17416,6125.69538
17417,5715.0084
17418,3923.90628
17419,7675.96352
17420,6846.00686
17421,5916.86224
17422,5643.36045
17423,5538.91301
17424,6919.34518
17425,6920.08427
17426,4590.82334
17427,5864.12845
17428,7423.46988
17429,8538.462
17430,5912.43376
17431,5645.14663
17432,6524.29532
17433,6880.7759
17434,7415.89441
17435,4218.32799
17436,7317.95104
17437,3680.56025
17438,4745.46028
17439,4290.96488
17440,6125.69538
17441,6919.34518
17442,7565.21124
17443,4745.46028
17444,6098.11317
17445,8538.462
17446,5632.45917
17447,6412.47345
17448,5234.74696
17449,6887.46649
17450,7381.97333
17451,6645.56998
17452,5330.36931
17453,7130.83001
17454,7215.40971
17455,7241.37053
17456,6475.89456
17457,6301.03442
17458,6320.96112
17459,3943.13168
17460,5767.17836
17461,7340.46077
17462,7243.22611
17463,7231.02778
17464,5892.161
17465,3834.5748
17466,6132.99793
17467,6691.04322
17468,5403.69852
17469,5830.89362
17470,8007.20621
17471,5005.32997
17472,7369.68559
17473,5360.87391
17474,7564.77493
17475,5781.85965
17476,4975.88538
17477,7576.39253
17478,6554.97686
17479,2605.69676
17480,8157.23694
17481,7159.33666
17482,5538.91301
17483,7935.09476
17484,6731.61844
17485,6254.82922
17486,5501.87808
17487,6026.06365
17488,4574.81387
17489,8634.77583
17490,6620.09877
17491,6673.304
17492,6574.18247
17493,4926.27902
17494,6852.97971
17495,6093.31527
17496,6643.9019
17497,4930.61903
17498,7738.88171
17499,5453.99382
17500,7425.75194
17501,7564.77493
17502,6117.4759
17503,6276.41054
17504,8743.52098
17505,5636.30874
17506,5747.56017
17507,4166.29973
17508,7044.56761
17509,3049.39771
17510,3837.51296
17511,6880.7759
17512,5932.23909
17513,4913.22292
17514,4493.64409
17515,2825.00374
17516,6836.60081
17517,3834.5748
17518,7022.18973
17519,5529.06614
17520,4232.76231
17521,4920.13663
17522,7616.70599
17523,6554.97686
17524,4574.81387
17525,6922.84679
17526,6554.97686
17527,5674.02852
17528,6960.10751
17529,5126.99318
17530,4100.75917
17531,7800.50128
17532,6524.29532
17533,6846.00686
17534,6254.82922
17535,5862.80545
17536,5729.71505
17537,4323.93099
17538,8157.23694
17539,4393.52743
17540,6331.86722
17541,5501.87808
17542,4952.9856
17543,6318.70872
17544,5322.84043
17545,6621.25081
17546,6880.7759
17547,5455.11891
17548,5492.81699
17549,6412.47345
17550,3626.36653
17551,4899.11899
17552,6239.53349
17553,8711.20896
17554,6019.26248
17555,5381.27266
17556,3631.90544
17557,6524.29532
17558,6529.98232
17559,5534.80494
17560,3941.25512
17561,5735.13303
17562,5377.27086
17563,5914.16491
17564,5602.02293
17565,8007.20621
17566,3784.11935
17567,5777.3754
17568,6292.96076
17569,8166.59786
17570,5747.56017
17571,4947.60566
17572,4858.24073
17573,6236.70711
17574,6347.56076
17575,5741.31418
17576,4112.89349
17577,5767.17836
17578,6394.07791
17579,5746.77703
17580,7411.17457
17581,5739.68029
17582,6958.17479
17583,4574.81387
17584,5916.86224
17585,7136.98445
17586,5136.93247
17587,8166.59786
17588,1945.53061
17589,8318.79889
17590,5777.3754
17591,5548.12201
17592,8007.20621
17593,7829.47294
17594,3496.35236
17595,4850.03746
17596,6842.76056
17597,8465.88563
17598,7434.34904
17599,7127.16457
17600,5377.27086
17601,3471.19214
17602,7044.56761
17603,5665.2196
17604,5503.09583
17605,4580.393
17606,5777.3754
17607,6515.30587
17608,6554.97686
17609,5042.64034
17610,4936.36477
17611,5628.8828
17612,5453.99382
17613,7825.87492
17614,7608.62182
17615,5535.05665
17616,4234.86859
17617,7183.10038
17618,7529.17505
17619,6929.5548
17620,7998.35059
17621,3662.18313
17622,7604.31584
17623,6254.82922
17624,4802.6043
17625,6409.14001
17626,5439.4215
17627,6583.45789
17628,6614.21931
17629,5711.85174
17630,6919.34518
17631,6645.56998
17632,6244.19576
17633,5544.62172
17634,6189.7798
17635,6037.68613
17636,4868.21145
17637,6569.24967
17638,5830.89362
17639,4975.88538
17640,3049.39771
17641,8489.69192
17642,5482.0813
17643,6493.63712
17644,7715.81088
17645,6236.70711
17646,7945.18784
17647,7340.46077
17648,6500.09778
17649,4234.86859
17650,6030.98074
17651,5686.12196
17652,3182.69865
17653,7219.76039
17654,8307.38018
17655,8298.20697
17656,6539.11085
17657,4234.86859
17658,5085.84473
17659,5199.53404
17660,6493.63712
17661,7340.46077
17662,5772.91016
17663,3387.78516
17664,2379.90521
17665,4166.29973
17666,5772.91016
17667,5696.02606
17668,7243.22611
17669,5970.68186
17670,3784.11935
17671,5932.23909
17672,5225.16307
17673,6615.69006
17674,5449.4212
17675,4336.10096
17676,6526.98819
17677,6276.41054
17678,7933.30235
17679,5628.8828
17680,6801.49205
17681,4587.38557
17682,4334.84122
17683,4696.44394
17684,6328.89332
17685,7183.10038
17686,5086.60991
17687,6461.67087
17688,7443.62446
17689,8212.79289
17690,7669.81182
17691,3139.43255
17692,7793.44206
17693,4340.82151
17694,4899.11899
17695,4587.38557
17696,8284.85461
17697,7541.6674
17698,3784.11935
17699,6328.89332
17700,5424.12351
17701,7903.51351
17702,4056.83427
17703,7183.10038
17704,5777.3754
17705,4200.97375
17706,6836.39728
17707,5882.96562
17708,4051.55129
17709,6299.22636
17710,4290.96488
17711,7136.98445
17712,6254.82922
17713,7604.31584
17714,6026.06365
17715,7415.89441
17716,5313.37828
17717,6109.85047
17718,6026.06365
17719,7895.0208
17720,7399.87589
17721,6409.14001
17722,7554.4683
17723,3387.78516
17724,6079.08526
17725,6909.43
17726,6628.76363
17727,5329.2632
17728,6072.83443
17729,7085.06308
17730,8655.67644
17731,3049.26032
17732,7570.60862
17733,7267.28344
17734,4503.16186
17735,6909.43
17736,7103.50894
17737,6846.00686
17738,6801.49205
17739,6157.05484
17740,6026.06365
17741,6514.63899
17742,6998.37875
17743,6574.18247
17744,7284.81478
17745,4163.2923
17746,4745.46028
17747,4740.01505
17748,5323.30034
17749,4710.85865
17750,7455.41638
17751,6862.90839
17752,4016.3616
17753,5154.97591
17754,7570.60862
17755,6770.23332
17756,8570.91353
17757,4745.46028
17758,7381.3794
17759,6580.39696
17760,4100.75917
17761,8711.20896
17762,8134.72655
17763,7322.60914
17764,5004.15434
17765,7713.4796
17766,6515.26145
17767,6072.83443
17768,6503.27204
17769,6255.89064
17770,5524.14541
17771,6628.76363
17772,5828.73212
17773,5205.3203
17774,6687.25926
17775,7920.06175
17776,5755.70016
17777,7369.68559
17778,4010.55215
17779,5514.66748
17780,5429.68161
17781,7267.28344
17782,7399.87589
17783,7457.50606
17784,5807.00693
17785,6958.17479
17786,7172.43501
17787,5932.23909
17788,7935.09476
17789,7888.41493
17790,4952.9856
17791,7235.77564
17792,4125.75712
17793,8104.93497
17794,6318.70872
17795,6281.91711
17796,7637.63338
17797,7007.66825
17798,7903.51351
17799,6157.05484
17800,6526.98819
17801,4947.60566
17802,6400.02221
